uf_busca,cidade_busca,nome,grau,turno,mensalidade,bolsa_integral_cotas,bolsa_integral_ampla,bolsa_parcial_cotas,bolsa_parcial_ampla,nota_integral_ampla,nota_integral_cotas,nota_parcial_ampla,nota_parcial_cotas
CE,Fortaleza,Nutrição,Bacharelado,Matutino,1047.02,7,4,0,0,645.04,638.14,0,0
CE,Fortaleza,Nutrição,Bacharelado,Noturno,1047.02,6,3,0,0,630.80,625.56,0,0
CE,Juazeiro do Norte,Nutrição,Bacharelado,Matutino,991.61,1,1,3,2,681.62,654.72,614.74,609.86
CE,Fortaleza,Odontologia,Bacharelado,Noturno,2270.50,5,2,0,0,710.96,687.42,0,0
CE,Fortaleza,Odontologia,Bacharelado,Matutino,2270.50,5,3,0,0,725.90,694.78,0,0
CE,Fortaleza,Odontologia,Bacharelado,Noturno,2270.50,5,3,0,0,692.14,688.90,0,0
CE,Fortaleza,Odontologia,Bacharelado,Matutino,2213.50,0,0,10,5,0,0,666.76,634.66
CE,Juazeiro do Norte,Odontologia,Bacharelado,Matutino,2548.12,3,2,0,0,689.78,678.00,0,0
CE,Juazeiro do Norte,Odontologia,Bacharelado,Noturno,2548.12,5,2,0,0,692.44,650.12,0,0
CE,Quixada,Odontologia,Bacharelado,Integral,2128.83,5,2,0,0,694.32,686.24,0,0
CE,Acarau,Pedagogia,Licenciatura,Curso a Distância,219.00,3,2,0,0,579.04,594.10,0,0
CE,Aracati,Pedagogia,Licenciatura,Noturno,362.00,1,1,0,0,621.72,616.88,0,0
CE,Barbalha,Pedagogia,Licenciatura,Curso a Distância,209.00,1,1,0,0,623.12,605.40,0,0
CE,Baturite,Pedagogia,Licenciatura,Curso a Distância,402.65,1,1,0,0,574.86,567.28,0,0
CE,Caninde,Pedagogia,Licenciatura,Curso a Distância,239.00,3,2,0,0,596.78,584.82,0,0
CE,Caucaia,Pedagogia,Licenciatura,Curso a Distância,209.00,1,1,0,0,584.32,599.66,0,0
CE,Fortaleza,Pedagogia,Licenciatura,Curso a Distância,299.00,1,0,0,0,586.62,0,0,0
CE,Fortaleza,Pedagogia,Bacharelado,Curso a Distância,177.23,10,5,0,0,602.84,596.02,0,0
CE,Fortaleza,Pedagogia,Licenciatura,Noturno,790.00,1,1,0,1,629.88,631.62,614.98,0
CE,Fortaleza,Pedagogia,Licenciatura,Noturno,451.29,0,0,10,5,0,0,571.76,581.94
CE,Fortaleza,Pedagogia,Licenciatura,Matutino,418.09,1,0,1,0,623.90,0,618.12,0
CE,Fortaleza,Pedagogia,Licenciatura,Noturno,431.84,2,1,0,0,611.82,621.80,0,0
CE,Fortaleza,Pedagogia,Licenciatura,Integral,600.00,7,3,11,179,611.94,613.44,454.06,514.34
CE,Fortaleza,Pedagogia,Licenciatura,Curso a Distância,325.00,2,1,5,2,590.02,521.18,530.54,529.16
CE,Fortaleza,Pedagogia,Licenciatura,Curso a Distância,285.00,1,0,1,0,626.76,0,578.64,0
CE,Fortaleza,Pedagogia,Licenciatura,Curso a Distância,285.00,1,0,1,0,637.58,0,574.00,0
CE,Fortaleza,Pedagogia,Licenciatura,Matutino,387.77,2,1,0,0,635.64,644.14,0,0
CE,Fortaleza,Pedagogia,Licenciatura,Curso a Distância,209.00,5,3,0,0,596.66,583.28,0,0
CE,Fortaleza,Pedagogia,Licenciatura,Curso a Distância,239.00,1,1,0,0,582.54,597.76,0,0
CE,Fortaleza,Pedagogia,Licenciatura,Curso a Distância,229.00,4,2,0,0,613.10,588.78,0,0
CE,Fortaleza,Pedagogia,Licenciatura,Curso a Distância,209.00,1,0,0,0,599.42,0,0,0
CE,Iguatu,Pedagogia,Licenciatura,Curso a Distância,333.00,1,0,0,0,640.44,0,0,0
CE,Itapipoca,Pedagogia,Licenciatura,Curso a Distância,209.00,1,0,0,0,603.24,0,0,0
CE,Marco,Pedagogia,Licenciatura,Curso a Distância,333.00,1,1,0,0,571.48,714.02,0,0
CE,Quixeramobim,Pedagogia,Licenciatura,Matutino,268.90,0,0,1,1,0,0,565.74,548.24
CE,Quixeramobim,Pedagogia,Licenciatura,Noturno,268.90,0,0,2,1,0,0,590.22,560.28
CE,Quixeramobim,Pedagogia,Licenciatura,Curso a Distância,229.00,1,1,0,0,599.06,587.44,0,0
CE,Sao Goncalo do Amarante,Pedagogia,Licenciatura,Curso a Distância,333.00,1,1,0,0,581.26,579.80,0,0
CE,Sao Goncalo do Amarante,Pedagogia,Licenciatura,Noturno,397.57,1,0,0,0,604.52,0,0,0
CE,Sobral,Pedagogia,Licenciatura,Curso a Distância,270.00,1,0,1,0,609.74,0,607.70,0
CE,Sobral,Pedagogia,Licenciatura,Curso a Distância,299.00,3,1,0,0,627.70,623.00,0,0
CE,Taua,Pedagogia,Licenciatura,Curso a Distância,239.00,1,0,0,0,583.82,0,0,0
CE,Tiangua,Pedagogia,Licenciatura,Matutino,415.44,2,3,0,12,620.24,611.88,528.14,0
CE,Tiangua,Pedagogia,Licenciatura,Noturno,415.44,2,1,0,2,619.10,617.24,553.24,0
CE,Caucaia,Processos Gerenciais,Tecnológico,Curso a Distância,308.00,1,1,0,0,573.42,585.18,0,0
CE,Fortaleza,Processos Gerenciais,Tecnológico,Curso a Distância,358.40,3,2,0,0,625.98,616.22,0,0
CE,Fortaleza,Processos Gerenciais,Tecnológico,Curso a Distância,358.40,3,1,0,0,602.08,573.54,0,0
CE,Fortaleza,Processos Gerenciais,Tecnológico,Noturno,684.29,3,1,0,0,620.68,624.30,0,0
CE,Fortaleza,Processos Gerenciais,Tecnológico,Matutino,598.57,2,1,0,0,614.38,607.54,0,0
CE,Fortaleza,Processos Gerenciais,Tecnológico,Curso a Distância,213.00,1,1,0,0,569.50,482.92,0,0
CE,Fortaleza,Processos Gerenciais,Tecnológico,Noturno,461.56,1,1,9,4,593.94,612.94,550.56,529.70
CE,Fortaleza,Processos Gerenciais,Tecnológico,Matutino,408.59,0,0,3,1,0,0,576.46,532.84
CE,Fortaleza,Processos Gerenciais,Tecnológico,Noturno,382.07,0,0,5,2,0,0,565.16,525.18
CE,Fortaleza,Processos Gerenciais,Tecnológico,Matutino,380.00,0,0,3,1,0,0,552.74,545.12
CE,Fortaleza,Processos Gerenciais,Tecnológico,Noturno,600.00,0,0,0,50,0,0,450.00,0
CE,Fortaleza,Processos Gerenciais,Tecnológico,Matutino,435.59,0,0,0,1,0,0,530.48,0
CE,Fortaleza,Processos Gerenciais,Tecnológico,Noturno,435.59,0,0,0,1,0,0,574.72,0
CE,Fortaleza,Processos Gerenciais,Tecnológico,Noturno,760.05,0,0,0,19,0,0,450.00,0
CE,Fortaleza,Processos Gerenciais,Tecnológico,Matutino,723.90,0,0,0,18,0,0,450.00,0
CE,Fortaleza,Processos Gerenciais,Tecnológico,Matutino,408.50,1,1,0,0,607.54,581.66,0,0
CE,Fortaleza,Processos Gerenciais,Tecnológico,Noturno,408.50,7,4,0,0,565.84,573.10,0,0
CE,Fortaleza,Processos Gerenciais,Tecnológico,Noturno,580.00,1,0,3,1,575.40,0,519.14,476.46
CE,Fortaleza,Processos Gerenciais,Tecnológico,Curso a Distância,199.00,5,2,0,0,604.10,574.30,0,0
CE,Fortaleza,Processos Gerenciais,Tecnológico,Curso a Distância,209.00,1,1,0,0,571.68,538.34,0,0
CE,Marco,Processos Gerenciais,Tecnológico,Curso a Distância,333.00,1,0,0,0,518.04,0,0,0
CE,Sao Goncalo do Amarante,Processos Gerenciais,Tecnológico,Curso a Distância,333.00,1,0,0,0,601.46,0,0,0
CE,Sobral,Processos Gerenciais,Tecnológico,Curso a Distância,249.00,1,0,0,0,614.60,0,0,0
CE,Aracati,Psicologia,Bacharelado,Matutino,1042.00,2,1,0,0,632.30,623.46,0,0
CE,Aracati,Psicologia,Bacharelado,Noturno,1042.00,1,1,0,0,676.84,647.56,0,0
CE,Crateus,Psicologia,Bacharelado,Noturno,9689.34,3,2,0,0,651.00,652.22,0,0
CE,Fortaleza,Psicologia,Bacharelado,Matutino,1278.00,3,2,0,0,716.72,673.86,0,0
CE,Fortaleza,Psicologia,Bacharelado,Noturno,1278.00,3,2,0,0,715.72,670.36,0,0
CE,Fortaleza,Psicologia,Bacharelado,Matutino,1279.00,1,0,0,0,644.44,0,0,0
CE,Fortaleza,Psicologia,Bacharelado,Noturno,1279.00,0,2,0,0,658.46,0,0,0
CE,Fortaleza,Psicologia,Bacharelado,Matutino,1510.00,2,1,3,1,664.58,672.80,657.10,613.50
CE,Fortaleza,Psicologia,Bacharelado,Noturno,1510.00,1,1,1,2,652.82,664.44,604.04,634.06
CE,Fortaleza,Psicologia,Bacharelado,Noturno,978.52,2,1,3,2,632.46,631.64,625.48,596.08
CE,Fortaleza,Psicologia,Bacharelado,Matutino,881.64,0,0,1,1,0,0,612.58,611.48
CE,Fortaleza,Psicologia,Bacharelado,Noturno,461.56,1,0,1,0,643.60,0,599.54,0
CE,Fortaleza,Psicologia,Bacharelado,Noturno,987.52,1,1,2,1,691.62,634.68,621.78,573.46
CE,Fortaleza,Psicologia,Bacharelado,Matutino,807.54,1,1,3,2,645.40,651.84,585.18,615.80
CE,Fortaleza,Psicologia,Bacharelado,Matutino,1037.74,0,0,0,1,0,0,637.84,0
CE,Fortaleza,Psicologia,Bacharelado,Noturno,1037.74,0,0,0,1,0,0,597.60,0
CE,Fortaleza,Psicologia,Bacharelado,Matutino,1563.16,0,0,0,45,0,0,563.00,0
CE,Fortaleza,Psicologia,Bacharelado,Noturno,1563.16,0,0,0,45,0,0,555.98,0
CE,Fortaleza,Psicologia,Bacharelado,Matutino,653.57,2,1,0,0,711.26,653.60,0,0
CE,Fortaleza,Psicologia,Bacharelado,Noturno,958.99,5,3,0,0,643.68,642.32,0,0
CE,Fortaleza,Psicologia,Bacharelado,Matutino,872.69,3,2,0,0,678.62,663.28,0,0
CE,Ico,Psicologia,Bacharelado,Matutino,1120.62,1,1,0,0,641.68,649.34,0,0
CE,Ico,Psicologia,Bacharelado,Noturno,1120.62,1,0,0,0,662.18,0,0,0
CE,Juazeiro do Norte,Psicologia,Bacharelado,Matutino,1176.35,1,1,0,0,673.06,646.90,0,0
CE,Juazeiro do Norte,Psicologia,Bacharelado,Noturno,1176.35,2,1,0,0,647.68,659.20,0,0
CE,Juazeiro do Norte,Psicologia,Bacharelado,Matutino,1179.90,3,2,0,0,667.52,639.06,0,0
CE,Juazeiro do Norte,Psicologia,Bacharelado,Noturno,1179.90,3,2,0,0,649.56,642.22,0,0
CE,Quixada,Psicologia,Bacharelado,Noturno,1431.69,4,2,0,0,657.20,642.46,0,0
CE,Tiangua,Psicologia,Bacharelado,Matutino,997.50,2,3,0,12,629.44,629.44,567.44,0
CE,Tiangua,Psicologia,Bacharelado,Vespertino,997.50,2,1,0,2,638.58,632.50,582.60,0
CE,Fortaleza,Publicidade e Propaganda,Bacharelado,Matutino,941.43,2,1,0,0,660.50,649.94,0,0
CE,Fortaleza,Publicidade e Propaganda,Bacharelado,Noturno,1210.00,1,0,1,1,646.34,0,615.44,591.04
CE,Fortaleza,Publicidade e Propaganda,Bacharelado,Noturno,476.98,1,0,0,0,613.96,0,0,0
CE,Fortaleza,Publicidade e Propaganda,Bacharelado,Noturno,476.98,2,1,0,0,633.28,618.24,0,0
CE,Fortaleza,Radiologia,Tecnológico,Noturno,802.40,5,2,0,0,622.36,619.14,0,0
CE,Fortaleza,Radiologia,Tecnológico,Matutino,775.32,0,0,0,1,0,0,585.56,0
CE,Fortaleza,Radiologia,Tecnológico,Noturno,775.32,0,0,0,1,0,0,597.96,0
CE,Fortaleza,Radiologia,Tecnológico,Matutino,792.65,0,0,0,40,0,0,526.76,0
CE,Fortaleza,Radiologia,Tecnológico,Noturno,792.65,0,0,0,40,0,0,526.38,0
CE,Fortaleza,"Rádio, TV e Internet",Bacharelado,Matutino,1121.01,0,0,0,45,0,0,450.00,0
CE,Fortaleza,"Rádio, TV e Internet",Bacharelado,Noturno,1121.01,0,0,0,45,0,0,450.00,0
CE,Fortaleza,Redes de Computadores,Tecnológico,Matutino,598.57,4,2,0,0,616.54,616.04,0,0
CE,Fortaleza,Redes de Computadores,Tecnológico,Noturno,598.57,5,3,0,0,632.12,615.78,0,0
CE,Fortaleza,Redes de Computadores,Tecnológico,Noturno,461.57,0,0,5,2,0,0,587.50,567.22
CE,Fortaleza,Redes de Computadores,Tecnológico,Noturno,510.31,1,1,1,30,609.82,579.66,535.96,619.40
CE,Fortaleza,Redes de Computadores,Tecnológico,Noturno,650.00,1,0,1,48,627.04,0,454.90,498.70
CE,Fortaleza,Redes de Computadores,Tecnológico,Noturno,512.40,0,0,1,1,0,0,609.72,624.80
CE,Fortaleza,Redes de Computadores,Tecnológico,Matutino,969.10,0,0,0,24,0,0,450.00,0
CE,Fortaleza,Redes de Computadores,Tecnológico,Noturno,969.10,0,0,0,25,0,0,450.00,0
CE,Sao Goncalo do Amarante,Redes de Computadores,Tecnológico,Noturno,379.19,1,0,0,0,584.76,0,0,0
CE,Fortaleza,Relações Internacionais,Bacharelado,Curso a Distância,278.00,1,0,0,0,691.12,0,0,0
CE,Fortaleza,Segurança da Informação,Tecnológico,Matutino,904.50,1,0,0,10,650.34,0,450.00,0
CE,Fortaleza,Segurança da Informação,Tecnológico,Noturno,904.50,1,0,0,10,690.30,0,492.32,0
CE,Juazeiro do Norte,Segurança no Trabalho,Tecnológico,Noturno,553.32,1,1,3,1,608.08,594.90,591.76,590.20
CE,Acarau,Serviço Social,Bacharelado,Curso a Distância,279.00,5,3,0,0,573.18,562.44,0,0
CE,Aracati,Serviço Social,Bacharelado,Noturno,624.00,1,1,0,0,635.70,617.34,0,0
CE,Camocim,Serviço Social,Bacharelado,Curso a Distância,229.00,3,2,0,0,573.60,577.58,0,0
CE,Caucaia,Serviço Social,Bacharelado,Matutino,680.96,3,1,0,50,605.14,578.70,464.12,0
CE,Caucaia,Serviço Social,Bacharelado,Noturno,680.96,0,0,0,50,0,0,490.60,0
CE,Caucaia,Serviço Social,Bacharelado,Curso a Distância,229.00,1,0,0,0,567.10,0,0,0
CE,Crateus,Serviço Social,Bacharelado,Curso a Distância,299.00,2,1,0,0,628.36,614.90,0,0
CE,Fortaleza,Serviço Social,Bacharelado,Matutino,451.29,0,0,1,0,0,0,599.80,0
CE,Fortaleza,Serviço Social,Bacharelado,Matutino,418.09,1,0,5,2,652.86,0,596.48,578.34
CE,Fortaleza,Serviço Social,Bacharelado,Noturno,431.84,3,1,0,0,613.92,606.06,0,0
CE,Fortaleza,Serviço Social,Bacharelado,Noturno,680.95,1,0,1,71,639.52,0,506.38,557.16
CE,Fortaleza,Serviço Social,Bacharelado,Matutino,513.00,2,1,0,6,596.06,605.32,530.10,0
CE,Fortaleza,Serviço Social,Bacharelado,Vespertino,513.00,2,1,0,6,578.72,593.02,489.90,0
CE,Fortaleza,Serviço Social,Bacharelado,Noturno,513.00,2,1,0,6,562.78,602.34,525.04,0
CE,Fortaleza,Serviço Social,Bacharelado,Noturno,598.50,0,0,6,3,0,0,591.94,580.70
CE,Fortaleza,Serviço Social,Bacharelado,Matutino,528.98,6,3,0,0,629.32,612.44,0,0
CE,Fortaleza,Serviço Social,Bacharelado,Curso a Distância,229.00,11,5,0,0,572.52,574.36,0,0
CE,Fortaleza,Serviço Social,Bacharelado,Curso a Distância,289.00,8,4,0,0,585.02,581.14,0,0
CE,Itapipoca,Serviço Social,Bacharelado,Curso a Distância,289.00,9,4,0,0,593.50,575.88,0,0
CE,Juazeiro do Norte,Serviço Social,Bacharelado,Noturno,746.24,0,9,0,0,608.26,0,0,0
CE,Limoeiro do Norte,Serviço Social,Bacharelado,Curso a Distância,279.00,5,3,0,0,585.76,587.92,0,0
CE,Quixada,Serviço Social,Bacharelado,Noturno,579.55,1,1,0,0,612.08,615.08,0,0
CE,Quixeramobim,Serviço Social,Bacharelado,Curso a Distância,417.14,4,2,0,0,596.20,559.44,0,0
CE,Quixeramobim,Serviço Social,Bacharelado,Curso a Distância,309.00,1,1,0,0,569.44,614.82,0,0
CE,Sobral,Serviço Social,Bacharelado,Curso a Distância,288.00,1,0,0,0,627.72,0,0,0
CE,Sobral,Serviço Social,Bacharelado,Matutino,450.00,0,0,1,0,0,0,592.06,0
CE,Sobral,Serviço Social,Bacharelado,Noturno,450.00,0,0,1,0,0,0,587.58,0
CE,Sobral,Serviço Social,Bacharelado,Curso a Distância,259.00,1,0,0,0,661.48,0,0,0
CE,Taua,Serviço Social,Bacharelado,Curso a Distância,289.00,4,2,0,0,581.88,580.86,0,0
CE,Fortaleza,Sistema de Informação,Bacharelado,Noturno,598.50,0,0,6,3,0,0,574.60,580.72
CE,Fortaleza,Sistemas de Informação,Bacharelado,Noturno,1067.20,3,2,0,0,703.12,639.82,0,0
CE,Fortaleza,Sistemas de Informação,Bacharelado,Noturno,1255.00,1,0,1,1,638.48,0,522.14,529.88
CE,Fortaleza,Sistemas de Informação,Bacharelado,Matutino,1255.00,1,0,1,0,700.50,0,622.70,0
CE,Fortaleza,Sistemas de Informação,Bacharelado,Noturno,1255.00,1,0,1,1,693.48,0,628.64,622.06
CE,Fortaleza,Sistemas de Informação,Bacharelado,Noturno,569.52,1,1,2,1,649.18,640.52,604.32,599.14
CE,Fortaleza,Sistemas de Informação,Bacharelado,Matutino,1130.45,0,0,0,50,0,0,450.00,0
CE,Fortaleza,Sistemas de Informação,Bacharelado,Noturno,1130.45,0,0,0,50,0,0,450.00,0
CE,Iguatu,Sistemas de Informação,Bacharelado,Curso a Distância,333.00,1,0,0,0,613.98,0,0,0
CE,Juazeiro do Norte,Sistemas de Informação,Bacharelado,Noturno,699.96,1,1,3,2,670.62,667.74,617.66,609.48
CE,Juazeiro do Norte,Sistemas de Informação,Bacharelado,Noturno,660.25,3,2,0,0,640.28,639.70,0,0
CE,Marco,Sistemas de Informação,Bacharelado,Curso a Distância,333.00,1,0,0,0,556.82,0,0,0
CE,Quixada,Sistemas de Informação,Bacharelado,Noturno,807.07,1,0,0,0,627.68,0,0,0
CE,Sao Goncalo do Amarante,Sistemas de Informação,Bacharelado,Curso a Distância,333.00,1,0,0,0,622.22,0,0,0
CE,Tiangua,Sistemas de Informação,Bacharelado,Noturno,501.71,2,5,0,20,607.22,589.78,535.20,0
CE,Fortaleza,Sistemas para Internet,Tecnológico,Noturno,650.00,0,0,0,30,0,0,469.04,0
CE,Fortaleza,Sociologia,Licenciatura,Curso a Distância,230.00,0,0,1,0,0,0,602.16,0
CE,Fortaleza,Sociologia,Licenciatura,Curso a Distância,213.00,1,1,0,0,649.20,614.14,0,0
CE,Fortaleza,Teologia,Bacharelado,Curso a Distância,189.00,0,0,1,1,0,0,581.16,605.36
CE,Fortaleza,Teologia,Bacharelado,Curso a Distância,213.00,1,0,0,0,644.62,0,0,0
CE,Iguatu,Teologia,Bacharelado,Curso a Distância,333.00,1,0,0,0,626.38,0,0,0
CE,Marco,Teologia,Bacharelado,Curso a Distância,333.00,1,0,0,0,450.00,0,0,0
CE,Quixada,Teologia,Bacharelado,Matutino,488.71,1,0,0,0,601.36,0,0,0
CE,Sao Goncalo do Amarante,Teologia,Bacharelado,Curso a Distância,333.00,1,0,0,0,648.66,0,0,0
CE,Fortaleza,Turismo,Bacharelado,Noturno,431.84,2,1,0,0,609.34,619.18,0,0
CE,Fortaleza,Turismo,Bacharelado,Noturno,431.84,2,1,0,0,619.80,594.86,0,0
CE,Fortaleza,Turismo,Bacharelado,Matutino,1097.55,0,0,0,49,0,0,450.00,0
CE,Fortaleza,Turismo,Bacharelado,Noturno,1097.55,0,0,0,50,0,0,450.00,0
